,ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
293,A-3737019,Source1,2,2022-08-29 09:09:18.000000000,2022-08-29 10:24:19.000000000,38.55262399,-90.43053746,38.57075399,-90.44065746,1.367,Incident on I-270 near I-44 Drive with caution.,I-270,St Louis,MO,63122,US,US/Central,KSTL,2022-08-29 08:51:00,82.0,82.0,74.0,29.28,10.0,SW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
294,A-3737510,Source1,2,2022-06-14 14:31:30,2022-06-14 17:55:30,38.632464,-90.239209,38.62918,-90.31934,4.331,Slow traffic on US-40 W - I-64 W from Grand Blvd/Market St/Exit 37 (I-64) to Big Bend Blvd/Exit 33 (I-64) due to accident.,US-40,St Louis (City),MO,63110,US,US/Central,KCPS,2022-06-14 14:53:00,97.0,97.0,44.0,29.44,10.0,S,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
295,A-3739292,Source1,2,2022-06-09 17:08:30,2022-06-09 17:32:30,38.574794,-90.443817,38.622358,-90.451323,3.3110000000000004,Slow traffic on I-270 N from Big Bend Rd/Exit 7 (I-270) to I-64/US-61/US-40/Exit 12 (I-270) due to accident.,I-270,St Louis,MO,63122,US,US/Central,KSTL,2022-06-09 16:51:00,83.0,83.0,36.0,29.32,10.0,W,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
296,A-3747000,Source1,2,2022-04-27 06:30:30,2022-04-27 07:54:00,38.461639,-90.373741,38.473084,-90.365699,0.903,Slow traffic on I-55 N from MO-141/Exit 191 (I-55) to Butler Hill Rd/Exit 195 (I-55) due to accident.,I-55,St Louis,MO,63129,US,US/Central,KCPS,2022-04-27 06:53:00,43.0,43.0,74.0,29.85,10.0,S,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
297,A-3747001,Source1,2,2022-04-21 16:21:22,2022-04-21 17:36:22,38.464668988998106,-90.37245154337704,38.48240898899811,-90.35807154337704,1.452,Incident on I-55 near MERAMEC BOTTOM RD Drive with caution.,I-55,St Louis,MO,63129,US,US/Central,KCPS,2022-04-21 15:53:00,75.0,75.0,51.0,29.78,10.0,E,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
298,A-3747701,Source1,2,2022-01-18 15:25:30,2022-01-18 18:01:20,38.638485,-90.467025,38.627858,-90.450961,1.136,Slow traffic on I-270 S - I-64 E - US-40 E - US-61 S from Mason Rd exit [24] to exit [9] due to accident.,US-40,St Louis,MO,63141,US,US/Central,KSTL,2022-01-18 15:51:00,56.0,56.0,45.0,29.14,10.0,S,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
299,A-3749355,Source1,2,2023-01-30 00:46:40.000000000,2023-01-30 02:21:41.000000000,38.55974793,-90.4042089,38.57040793,-90.3918589,0.994,Incident on I-44 near YARNELL RD Drive with caution.,I-44,St Louis,MO,63127,US,US/Central,KCPS,2023-01-30 00:45:00,24.0,14.0,91.0,29.83,3.0,N,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
300,A-3750155,Source1,2,2022-01-03 12:42:52.000000000,2022-01-03 13:57:53.000000000,38.7332546709121,-90.34352660136057,38.7335446709121,-90.35136660136055,0.423,Incident on I-70 near JAMES S MCDONNELL BLVD Drive with caution.,I-70,St Louis,MO,63134,US,US/Central,KSTL,2022-01-03 12:51:00,31.0,31.0,40.0,29.72,10.0,SSE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
301,A-3757118,Source1,2,2022-06-26 12:22:00,2022-06-26 13:59:30,38.720441,-90.304503,38.705186,-90.271599,2.063,Stationary traffic on I-70 E from Hanley Rd/Exit 239 (I-70) to Jennings Station Rd/Exit 242 (I-70) due to accident.,I-70,St Louis,MO,63121,US,US/Central,KSTL,2022-06-26 12:51:00,71.0,71.0,81.0,29.5,10.0,NW,8.0,0.01,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
302,A-3757119,Source1,2,2022-05-11 07:54:30,2022-05-11 09:03:30,38.720558,-90.31271,38.712053,-90.288068,1.453,Stationary traffic on I-70 E from Hanley Rd/Exit 239 (I-70) to Lucas and Hunt Rd/Exit 241 (I-70) due to accident.,I-70,St Louis,MO,63134,US,US/Central,KSTL,2022-05-11 07:51:00,79.0,79.0,74.0,29.5,10.0,SSW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
303,A-3757660,Source1,2,2023-01-20 14:08:30,2023-01-20 15:56:00,38.691477,-90.257736,38.709075,-90.279545,1.692,Slow traffic on I-70 W from Union Blvd/Exit 244A (I-70) to Lucas and Hunt Rd/Exit 241 (I-70) due to accident.,I-70,St Louis (City),MO,63120,US,US/Central,KSTL,2023-01-20 13:51:00,37.0,30.0,59.0,29.58,10.0,W,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
304,A-3758388,Source1,2,2022-02-02 05:07:34,2022-02-02 06:22:36,38.62993597965894,-90.22623896555793,38.628285979658955,-90.22058896555792,0.326,Incident on I-64 near EWING AVE Drive with caution.,I-64,St Louis (City),MO,63103,US,US/Central,KCPS,2022-02-02 05:04:00,30.0,20.0,96.0,29.59,3.0,N,14.0,0.02,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
305,A-3760872,Source1,2,2021-12-30 15:05:30,2021-12-30 15:41:30,38.63555788975413,-90.4008185859184,38.63002788975413,-90.3657985859184,1.928,Stationary traffic on I-64 E - US-40 E from US-61/US-67/S Lindbergh Blvd/Exit 28 (I-64) to McKnight Rd/Exit 30 (I-64) due to accident.,I-64,St Louis,MO,63124,US,US/Central,KSTL,2021-12-30 14:51:00,50.0,50.0,80.0,29.15,9.0,WNW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
306,A-3764032,Source1,2,2022-08-17 16:37:51,2022-08-17 18:14:52,38.638299,-90.452662,38.635564,-90.400824,2.804,Stationary traffic on I-64 E - US-40 E - US-61 S from Mason Rd/Exit 24 (I-64) to US-61/US-67/S Lindbergh Blvd/Exit 28 (I-64) due to accident.,US-40,St Louis,MO,63141,US,US/Central,KSTL,2022-08-17 16:51:00,83.0,83.0,44.0,29.4,10.0,N,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
307,A-3764795,Source1,2,2023-01-25 03:10:34,2023-01-25 04:25:35,38.5678,-90.3936,38.575309,-90.379717,0.912,Incident on I-44 near BIG BEND BLVD Drive with caution.,I-44,St Louis,MO,63126,US,US/Central,KCPS,2023-01-25 03:11:00,33.0,25.0,96.0,29.32,2.0,N,10.0,0.02,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
308,A-3765628,Source1,2,2023-01-12 22:27:53,2023-01-12 23:42:54,38.63555789,-90.40081859,38.63128789,-90.37589859,1.3769999999999998,Incident on I-64 near LOG CABIN LN Drive with caution.,I-64,St Louis,MO,63124,US,US/Central,KSTL,2023-01-12 22:51:00,31.0,21.0,79.0,29.57,10.0,NW,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
309,A-3765693,Source1,2,2022-08-03 15:26:47,2022-08-03 16:41:48,38.49320769,-90.29771447,38.48928769,-90.28494447,0.742,Incident on I-255 near MO-231 Drive with caution.,US-50,St Louis,MO,63129,US,US/Central,KCPS,2022-08-03 15:53:00,91.0,91.0,61.0,29.38,10.0,S,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
310,A-3766135,Source1,2,2022-02-02 17:56:30,2022-02-02 18:20:00,38.635209,-90.186184,38.625358,-90.187227,0.6829999999999999,Slow traffic on I-44 W from I-44 Exp (I-44) to I-55/I-64/US-40 (I-44) due to accident.,I-44,St Louis (City),MO,63101,US,US/Central,KCPS,2022-02-02 17:53:00,21.0,8.0,85.0,29.82,10.0,N,14.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
311,A-3767158,Source1,2,2022-09-21 19:40:25,2022-09-21 20:55:26,38.583984,-90.349403,38.591575,-90.335371,0.922,Incident on I-44 near EDGAR RD Drive with caution.,I-44,St Louis,MO,63119,US,US/Central,KCPS,2022-09-21 19:48:00,73.0,73.0,88.0,29.5,3.0,VAR,5.0,1.58,Heavy T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
312,A-3767159,Source1,2,2022-01-26 11:00:34,2022-01-26 12:15:36,38.58167767506322,-90.35646557764836,38.59179767506322,-90.33511557764837,1.349,Incident on I-44 near EDGAR RD Drive with caution.,I-44,St Louis,MO,63119,US,US/Central,KCPS,2022-01-26 10:53:00,15.0,15.0,47.0,30.11,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
313,A-3774744,Source1,2,2022-03-21 20:14:00,2022-03-21 21:06:00,38.696554,-90.260458,38.707329,-90.275264,1.092,Stationary traffic on I-70 W from Bicher Blvd/Exit 244 (I-70) to Lucas and Hunt Rd/Exit 241 (I-70) due to accident.,I-70,St Louis (City),MO,63120,US,US/Central,KSTL,2022-03-21 19:51:00,68.0,68.0,31.0,29.28,10.0,SSE,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
314,A-3777801,Source1,2,2022-10-07 18:36:30,2022-10-07 18:52:30,38.62218976,-90.19643426,38.61892976,-90.18641426,0.586,Slow traffic on I-64 E - US-40 E from S 9th St/Exit 40 (I-64) to I-70/I-55/US-40 (I-64) due to accident.,US-40,St Louis (City),MO,63102,US,US/Central,KCPS,2022-10-07 18:53:00,56.0,56.0,51.0,29.91,10.0,N,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
315,A-3778769,Source1,2,2022-03-17 16:06:52,2022-03-17 17:21:53,38.635438,-90.186059,38.645487,-90.190041,0.727,Incident on I-44 near WASHINGTON AVE Drive with caution.,I-44,St Louis (City),MO,63101,US,US/Central,KCPS,2022-03-17 15:53:00,76.0,76.0,40.0,29.37,10.0,ESE,14.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
316,A-3781036,Source1,2,2022-03-08 14:54:00,2022-03-08 16:35:30,38.666091,-90.360674,38.635649,-90.343682,2.294,Stationary traffic on I-170 S from MO-340/Olive Blvd/Exit 3 (I-170) to Galleria Pkwy/Exit 1 (I-170) due to accident.,I-170,St Louis,MO,63132,US,US/Central,KSTL,2022-03-08 14:51:00,42.0,42.0,45.0,29.43,10.0,S,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
317,A-3781246,Source1,2,2023-01-21 03:54:17,2023-01-21 05:15:11,38.618464,-90.184697,38.6169,-90.178622,0.345,Incident on I-55 NB near S LEONOR K SULLIVAN BLVD Drive with caution.,US-40,St Louis (City),MO,63102,US,US/Central,KCPS,2023-01-21 03:53:00,24.0,24.0,91.0,29.83,5.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
318,A-3781454,Source1,2,2022-05-01 16:45:23,2022-05-01 18:00:26,38.63860487919503,-90.4443991179922,38.63868487919503,-90.4550391179922,0.574,Incident on I-64 near I-270 Drive with caution.,US-40,St Louis,MO,63141,US,US/Central,KSTL,2022-05-01 16:51:00,72.0,72.0,34.0,29.28,10.0,W,15.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
319,A-3783136,Source1,2,2022-12-30 05:49:00,2022-12-31 09:45:00,38.464706,-90.357116,38.466867,-90.356204,0.157,Incident on US-67 NB near BAUMGARTNER RD Road closed. Take alternate route.,Lemay Ferry Rd,St Louis,MO,63129,US,US/Central,KCPS,2022-12-30 05:53:00,52.0,52.0,69.0,29.56,10.0,WNW,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,
320,A-3784388,Source1,2,2022-02-24 14:41:26,2022-02-24 15:56:27,38.599932,-90.314999,38.608398,-90.304217,0.825,Incident on I-44 near WABASH AVE Drive with caution.,I-44,St Louis (City),MO,63139,US,US/Central,KCPS,2022-02-24 14:53:00,29.0,23.0,92.0,29.68,0.75,N,6.0,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
321,A-3784889,Source1,2,2022-10-16 17:30:53,2022-10-16 18:45:54,38.6864984,-90.24516463,38.6885984,-90.24972463,0.286,Incident on I-70 near KINGSHIGHWAY BLVD Road closed. Take alternate route.,Bircher Blvd,St Louis (City),MO,63115,US,US/Central,KSTL,2022-10-16 17:51:00,62.0,62.0,41.0,29.33,10.0,N,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
322,A-3789223,Source1,2,2022-02-02 18:32:43,2022-02-02 19:47:44,38.611160516554776,-90.20388007120988,38.61213051655478,-90.20167007120988,0.1369999999999999,Incident on I-44 near LAFAYETTE AVE Drive with caution.,I-55,St Louis (City),MO,63104,US,US/Central,KCPS,2022-02-02 18:53:00,20.0,6.0,85.0,29.84,10.0,N,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
323,A-3791243,Source1,2,2022-10-06 16:38:00.000000000,2022-10-06 19:15:00.000000000,38.61822009,-90.19102693,38.61309009,-90.19991693,0.597,Incident on I-44 SB near CARR ST Road closed. Take alternate route.,I-44,St Louis (City),MO,63102,US,US/Central,KCPS,2022-10-06 16:53:00,78.0,78.0,42.0,29.61,10.0,NNW,14.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
324,A-3793640,Source1,2,2023-01-26 16:10:56.000000000,2023-01-26 17:55:57.000000000,38.771168,-90.279974,38.771151,-90.279398,0.031,Incident on I-270 near WEST FLORISSANT AVE Drive with caution.,W Florissant Ave,St Louis,MO,63136,US,US/Central,KSTL,2023-01-26 15:51:00,34.0,25.0,44.0,29.46,10.0,NW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
325,A-3793641,Source1,2,2022-03-08 06:08:01.000000000,2022-03-08 07:23:02.000000000,38.77123475056281,-90.28477549509864,38.771024750562795,-90.27518549509864,0.517,Incident on I-270 near WEST FLORISSANT AVE Drive with caution.,I-270,St Louis,MO,63135,US,US/Central,KSTL,2022-03-08 05:51:00,30.0,30.0,72.0,29.61,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
326,A-3794161,Source1,4,2022-11-22 23:01:05,2022-11-23 00:56:06,38.569544,-90.285731,38.570133,-90.285096,0.053,Incident on MO-30 near GRAVOIS AVE Road closed. Take alternate route., Quincy St,St Louis (City),MO,63109-4033,US,US/Central,KCPS,2022-11-22 22:53:00,35.0,35.0,78.0,29.77,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
327,A-3794383,Source1,2,2022-05-19 18:05:00,2022-05-19 19:17:30,38.57626,-90.376778,38.57179,-90.391088,0.8320000000000001,Slow traffic on I-44 W from Elm Ave/Exit 280 (I-44) to Big Bend Rd/Exit 278 (I-44) due to accident.,I-44,St Louis,MO,63119,US,US/Central,KCPS,2022-05-19 18:02:00,66.0,66.0,93.0,29.06,7.0,SSE,12.0,0.01,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
328,A-3794681,Source1,2,2022-08-09 07:24:30,2022-08-09 09:27:00,38.664636,-90.448863,38.643243,-90.449302,1.4780000000000002,Slow traffic on I-270 S from MO-340/Olive Blvd/Exit 14 (I-270) to I-64/US-61/US-40/Exit 12 (I-270) due to accident.,I-270,St Louis,MO,63141,US,US/Central,KSTL,2022-08-09 07:51:00,72.0,72.0,87.0,29.41,10.0,N,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
329,A-3797374,Source1,4,2023-01-02 21:10:41,2023-01-02 22:25:43,38.720666,-90.305759,38.720495,-90.304726,0.057,Incident on I-70 near WEST FLORISSANT AVE Road closed. Take alternate route.,I-70,St Louis,MO,63121,US,US/Central,KSTL,2023-01-02 20:51:00,60.0,60.0,86.0,29.1,10.0,SSE,15.0,0.05,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,
330,A-3798850,Source1,2,2022-08-03 06:27:30.000000000,2022-08-03 08:08:30.000000000,38.530714,-90.313607,38.544969,-90.294351,1.433,Stationary traffic on I-55 N from US-61/US-50/US-67/Exit 197 (I-55) to Bayless Ave/Exit 201 (I-55) due to accident.,I-55,St Louis,MO,63125,US,US/Central,KCPS,2022-08-03 06:53:00,77.0,77.0,96.0,29.45,10.0,SSE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
331,A-3800437,Source1,2,2022-05-16 18:06:30.000000000,2022-05-16 20:20:46.000000000,38.653331,-90.348827,38.653309,-90.353796,0.268,Slow traffic from Maryland Ave / Gay Ave to Inner Belt N due to accident., Ladue Rd,St Louis,MO,63124-2067,US,US/Central,KSTL,2022-05-16 17:51:00,81.0,81.0,26.0,29.28,10.0,NW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,
332,A-3802665,Source1,2,2022-01-19 17:23:41,2022-01-19 18:38:42,38.61543059330647,-90.29771447138644,38.61073059330647,-90.30339447138644,0.447,Incident on I-44 near SOUTHWEST AVE Drive with caution.,I-44,St Louis (City),MO,63139,US,US/Central,KCPS,2022-01-19 16:53:00,23.0,10.0,60.0,29.83,10.0,N,16.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
333,A-3809051,Source1,2,2023-01-19 06:18:00,2023-01-19 07:53:00,38.5204,-90.327266,38.546962,-90.29019,2.717,Stationary traffic on I-55 N from US-61/US-50/US-67/Exit 197 (I-55) to Bayless Ave/Exit 201 (I-55) due to accident.,I-55,St Louis,MO,63125,US,US/Central,KCPS,2023-01-19 05:53:00,38.0,33.0,97.0,29.11,10.0,SSE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
334,A-3813747,Source1,2,2022-12-26 02:48:47.000000000,2022-12-26 04:03:48.000000000,38.720666,-90.305759,38.720495,-90.304726,0.057,Incident on I-70 near WEST FLORISSANT AVE Drive with caution.,I-70,St Louis,MO,63121,US,US/Central,KSTL,2022-12-26 02:51:00,26.0,17.0,63.0,29.37,10.0,SSE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,
335,A-3813748,Source1,2,2022-04-28 15:07:23.000000000,2022-04-28 16:22:24.000000000,38.72068047505035,-90.30951619105193,38.72049047505035,-90.3047061910519,0.26,Incident on I-70 near MO-N Drive with caution.,I-70,St Louis,MO,63121,US,US/Central,KSTL,2022-04-28 14:51:00,70.0,70.0,42.0,29.37,10.0,ESE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
336,A-3814125,Source1,2,2022-11-02 06:54:00.000000000,2022-11-02 07:08:30.000000000,38.77228618,-90.30417323,38.77103618,-90.27519323,1.5630000000000002,Slow traffic on I-270 E from N Elizabeth Ave/Washington St/Exit 28 (I-270) to Florissant Ave/Exit 29 (I-270) due to accident.,I-270,St Louis,MO,63135,US,US/Central,KSTL,2022-11-02 06:51:00,49.0,49.0,83.0,29.57,10.0,E,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
337,A-3814534,Source1,2,2022-05-13 21:45:38.000000000,2022-05-13 23:20:39.000000000,38.62298369389237,-90.1880657668582,38.63542369389235,-90.18603576685815,0.866,Incident on I-44 near GRATIOT ST Drive with caution.,I-44,St Louis (City),MO,63102,US,US/Central,KCPS,2022-05-13 21:53:00,71.0,71.0,84.0,29.46,10.0,SE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
338,A-3814994,Source1,2,2022-02-24 08:01:21.000000000,2022-02-24 09:16:22.000000000,38.63094449024853,-90.28224348978856,38.63211449024853,-90.29034348978855,0.445,Incident on I-64 near HAMPTON Drive with caution.,US-40,St Louis (City),MO,63110,US,US/Central,KCPS,2022-02-24 08:36:00,26.0,18.0,92.0,29.87,3.0,NE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
339,A-3815164,Source1,2,2022-07-19 09:01:44.000000000,2022-07-19 10:16:45.000000000,38.65244508,-90.44828296,38.63383508,-90.45029296,1.29,Incident on I-270 near CONWAY RD Drive with caution.,I-270,St Louis,MO,63141,US,US/Central,KSTL,2022-07-19 08:51:00,83.0,83.0,63.0,29.26,10.0,SSE,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
340,A-3819212,Source1,2,2022-04-27 06:44:49,2022-04-27 07:59:50,38.464668988998106,-90.37245154337704,38.48240898899811,-90.35807154337704,1.452,Incident on I-55 near MERAMEC BOTTOM RD Drive with caution.,I-55,St Louis,MO,63129,US,US/Central,KCPS,2022-04-27 06:53:00,43.0,43.0,74.0,29.85,10.0,S,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
341,A-3821208,Source1,2,2023-01-23 07:43:00.000000000,2023-01-23 09:13:30.000000000,38.52912784,-90.40362954,38.55262784,-90.43054954,2.18,Slow traffic on I-270 N from MO-30/Gravois Rd/Exit 3 (I-270) to I-44/US-50/Exit 5 (I-270) due to accident.,I-270,St Louis,MO,63127,US,US/Central,KCPS,2023-01-23 07:53:00,34.0,29.0,75.0,29.76,8.0,WNW,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
342,A-3821879,Source1,2,2022-04-01 15:54:00.000000000,2022-04-01 18:19:00.000000000,38.537667,-90.415039,38.506979,-90.349128,4.146,Stationary traffic on I-270 S from I-44/US-50/Exit 5 (I-270) to I-255/I-55/Exit 1 (I-270) due to accident.,I-270,St Louis,MO,63127,US,US/Central,KCPS,2022-04-01 15:53:00,51.0,51.0,41.0,29.66,10.0,ENE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
343,A-3822805,Source1,2,2022-10-11 12:58:50,2022-10-11 15:53:54,38.63157800000001,-90.234786,38.631716,-90.246796,0.648,Incident on I-64 near GRAND BLVD Drive with caution.,S Grand Blvd,St Louis (City),MO,63103,US,US/Central,KCPS,2022-10-11 12:53:00,67.0,67.0,68.0,29.65,10.0,SSE,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
